"queueLength:vector OppNet.Q1 ($0=54, $1=7.5, #0 - PreliminarySimulation-7-20191008-08:07:21-8328)",
0,0
4.087820169965,1
5.293347568656,0
39.852076773044,1
39.91241975911,0
41.873734847164,1
42.771406537628,0
43.708692082676,1
44.307056423982,0
45.794926138988,1
45.842706310336,0
57.917687227433,1
57.965051334002,0
63.089571141412,1
63.470711896848,0
66.685441843265,1
67.65303556753,0
69.844624463536,1
70.112045878601,2
70.512022346048,1
72.047672232402,0
74.003404257594,1
74.90665901092,0
91.979826598523,1
92.322351603242,0
102.038271720689,1
103.121359734744,0
105.489006151899,1
105.980346513262,0
128.327537656773,1
128.68938667424,0
129.773606594983,1
129.816463822626,2
130.225036560594,1
131.760686446948,0
139.369545779322,1
139.913020794122,0
146.145809443565,1
146.742018249132,0
154.930527657314,1
156.21768948847,0
163.073566377204,1
164.370023835644,0
169.220905868731,1
169.87568439849,0
200.319474866872,1
200.524745912452,0
204.974824910851,1
206.030406475298,0
212.557635189227,1
212.859403930308,0
215.105001160059,1
215.718390708826,0
225.185782294526,1
225.194061948164,0
231.031078667188,1
232.023059403174,0
240.30122732794,1
241.498730642512,0
241.61576189334,1
243.034380528866,0
279.110224060533,1
280.300126503648,0
281.431717126895,1
281.835776390002,0
306.777354577158,1
307.191490335308,0
338.807649718002,1
339.163888741434,0
347.383443342319,1
348.529150935741,2
348.639559980772,1
350.175209867126,0
352.886084982057,1
353.034196645644,0
356.532170846233,1
357.216520316326,0
358.247855943349,1
358.75217020268,0
360.104853070875,1
360.287820089034,0
370.064805815635,1
371.086828220536,0
381.845315093357,1
381.885836352038,0
397.243144264099,1
397.978192052196,0
401.405715657327,1
401.669619041102,2
402.160515722878,1
403.696165609232,0
411.455943744788,1
411.848499956406,0
412.090145078251,1
413.38414984276,0
433.403039720834,1
433.44651621941,0
435.565406858801,1
436.305502997928,0
439.768303045386,1
440.48782666861,0
445.676070084242,1
445.993487231456,0
453.111333129028,1
454.14582157863,0
465.990923715955,1
466.268166602296,0
468.85507737264,1
469.127153380814,0
485.136596885861,1
485.219509080972,0
490.726579094109,1
492.048506535982,0
506.610041420059,1
506.817525343976,0
507.062359840714,1
508.35317523033,0
511.610756427876,1
512.535498901012,0
516.265997975011,1
516.717822571694,0
524.558820022775,1
524.870156918868,0
571.791304030589,1
572.722598030962,0
578.234960623686,1
579.551595485972,0
580.314777153442,1
581.087245372326,0
590.71265835006,1
591.886253503828,0
597.640268220204,1
598.715250958838,0
619.439481319313,1
620.100954227652,0
622.15577778632,1
622.95994100617,0
632.847244938388,1
633.278809141875,2
633.758949137672,1
635.294599024026,0
644.433706181992,1
644.770270263364,0
661.803485573383,1
662.185962855686,0
678.74477952299,1
679.601655448008,0
679.627220074226,1
681.088254962104,2
681.137305334362,1
682.672955220716,0
688.055565349706,1
688.178615783562,0
690.761404444245,1
691.03760256208,0
705.865239710362,1
707.129958262238,0
711.328895475814,1
712.635618825084,0
724.546818905082,1
724.75796384875,0
734.36155251124,1
735.556971980252,0
746.133146419474,1
746.355980111754,0
747.643948517745,1
747.891629998108,0
748.697265167188,1
749.427279884462,0
749.725871503772,1
750.962929770816,0
751.585830498691,1
751.602116285742,2
752.133376711425,3
752.49857965717,2
753.834484736736,3
754.034229543524,2
755.569879429878,1
757.105529316232,0
769.332461716138,1
770.551211232062,0
781.587853130961,1
782.673556255728,0
787.568007403548,1
788.179216818574,0
789.467480336267,1
789.714866704928,0
796.45837014841,1
796.543864159938,0
800.224466714255,1
800.72618783062,0
806.284373866961,1
807.55518528563,0
810.100589821323,1
810.414172064148,0
811.729788500606,1
811.949821950502,0
845.591129839299,1
846.568894140956,0
850.261939963304,1
850.751217811638,0
857.132175371399,1
857.580215266648,0
861.279052406637,1
861.76253893733,0
878.140749682588,1
879.178231529652,0
883.604727924561,1
884.683892092498,0
888.743716672048,1
888.86621576318,0
894.103656130566,1
894.371876326026,0
896.464010159629,1
897.230863104544,0
898.990398386846,1
900.089849883062,0
920.102362098146,1
920.152216259712,0
939.953966219961,1
940.214582636362,0
953.89827754295,1
954.983601444356,0
955.944651827579,1
956.51925133071,0
956.697775503765,1
957.839730252229,2
958.054901217064,1
959.590551103418,0
974.265884118568,1
974.359569911412,0
981.678755752756,1
982.511904258586,0
984.439706719825,1
985.316051788136,2
985.370891037104,1
985.906680889888,2
986.906540923458,1
988.442190809812,0
988.507135225817,1
989.977840696166,0
1019.802427242767,1
1020.626902210128,0
1027.66664962419,1
1028.779236557302,0
1029.684756574873,1
1030.314886443656,0
1059.311369001683,1
1059.640611065454,0
1068.394610080033,1
1069.116282304792,0
1069.849592213888,1
1070.651932191146,0
1079.12318593685,1
1080.127603430484,0
1080.823032380279,1
1080.971154996005,2
1081.663253316838,1
1081.725518906712,2
1083.198903203192,1
1083.542049696467,2
1084.734553089546,1
1086.2702029759,0
1088.637727816263,1
1089.129189754418,0
1089.424621962804,1
1090.664839640772,0
1106.675485783167,1
1106.75719534093,0
1117.331419928695,1
1117.556203472432,0
1140.851338695755,1
1141.588580525574,0
1150.44201701547,1
1151.064251764912,0
1157.864186125076,1
1157.893249219922,0
1171.088609757123,1
1171.338931135752,0
1174.933762566375,1
1175.521254806434,0
1178.171553313879,1
1178.380241584952,0
1184.629565732744,1
1185.209239039962,0
1187.567752809955,1
1188.06822581848,0
1188.523752839128,1
1189.458744960043,2
1189.603875704834,1
1191.139525591188,0
1192.339671909584,1
1192.675175477542,0
1197.215615382877,1
1197.626111955658,2
1198.180836040388,1
1198.594945041335,2
1199.716485926742,1
1201.252135813096,0
1224.91322809536,1
1225.284512866238,0
1250.952646238947,1
1251.611662178553,2
1251.963563703708,1
1253.499213590062,0
1259.932282338471,1
1260.328211045072,0
1262.735142586831,1
1263.18719782359,0
1272.803832745415,1
1273.986205955092,0
1280.904594931528,1
1282.138540302266,0
1284.098112086951,1
1284.997527080784,0
1295.958989026748,1
1297.11987210445,0
1304.687542814649,1
1305.272206451624,0
1337.874930660387,1
1338.567941749914,0
1350.917669087749,1
1352.013623665744,0
1361.674739383482,1
1362.812631797246,0
1365.516034845181,1
1365.671618575764,0
1368.77514540123,1
1369.853942246446,0
1373.552288614398,1
1374.036265917128,0
1386.69690573395,1
1387.481947832958,0
1400.778200669946,1
1400.927629748788,0
1416.364698584864,1
1417.019985448946,0
1424.257702713169,1
1425.17231979612,0
1435.358379249265,1
1435.971327927622,0
1459.955458118884,1
1460.003704980764,0
1462.17751572733,1
1462.862691759282,0
1472.539934056348,1
1472.661501197781,2
1473.661699890784,1
1474.617237713469,2
1475.197349777138,1
1476.732999663492,0
1482.055681275324,1
1482.238660226338,0
1489.469481493348,1
1490.390994573512,0
1494.49374959453,1
1494.573318244194,0
1499.676343783544,1
1500.07897880704,0
1508.716231299425,1
1509.554650046378,0
1510.667876231176,1
1511.090299932732,0
1512.854452800409,1
1513.94928671125,0
1521.188390098609,1
1522.101621058424,0
1527.578094873082,1
1527.60728162127,0
1528.126866889762,1
1529.142931507624,0
1533.455113833042,1
1534.64859207047,0
1545.391249090664,1
1545.447600201972,0
1545.679540189197,1
1546.983250088326,0
1552.307219653264,1
1552.488910651172,0
1560.781044766338,1
1561.96458189051,0
1569.691763540384,1
1570.116916237684,0
1574.861270428284,1
1575.62257680053,0
1590.829948004361,1
1591.714932500688,0
1592.521258630159,1
1593.250582387042,0
1596.288313809213,1
1597.432906057724,0
1604.667163706415,1
1605.585240404898,0
1608.023734591634,1
1608.444227183416,0
1614.384713597099,1
1615.273224638426,0
1615.480704745551,1
1616.80887452478,0
1619.425606498452,1
1619.667861303298,0
1622.788638671916,1
1623.85018497398,0
1624.437240779788,1
1625.385834860334,0
1629.343663234507,1
1629.568158531016,0
1630.579121142768,1
1631.10380841737,0
1631.759695368588,1
1632.639458303724,0
1636.392412068894,1
1636.821781974406,0
1640.911932106094,1
1641.004105645088,0
1648.325027018021,1
1649.156439992262,0
1673.516582677586,1
1674.512153937568,0
1675.255106002551,1
1676.047803823922,0
1683.500063106989,1
1684.200138171096,0
1687.693272772052,1
1688.382461841778,0
1690.198436062936,1
1690.684520311776,2
1691.241448620296,1
1691.515277988404,2
1692.77709850665,1
1694.312748393004,0
1701.545576413877,1
1702.465082740178,0
1727.143628011006,1
1727.820796685484,0
1738.071214946869,1
1738.619804816986,0
1765.189477166341,1
1765.298855654456,0
1772.133592188765,1
1773.45119000163,0
1781.852895126948,1
1782.926861240968,0
1783.645205061741,1
1784.462511127322,0
1791.67274302873,1
1792.614845474496,0
1797.043056917584,1
1798.120506037342,0
1807.798072261176,1
1808.919514168844,0
1824.965211311174,1
1825.011869869002,0
1831.159647175915,1
1831.840867324012,0
1839.277834520405,1
1839.993201671186,0
1847.41225604021,1
1848.14553601836,0
1855.93691860987,1
1856.297870365534,0
1860.326157154964,1
1860.480194036216,0
1862.930363446962,1
1863.339180814734,0
1868.620090023282,1
1868.84484137758,0
1870.957379890397,1
1871.703828156098,0
1874.271006822009,1
1874.562814934616,0
1878.552508447714,1
1878.745138605298,0
1878.967784365763,1
1880.280788491652,0
1887.769809075328,1
1888.433122838826,0
1891.836849020599,1
1892.615446509508,0
1899.118468896619,1
1899.444443964518,0
1905.622837377307,1
1906.273441419528,0
1934.590130365087,1
1935.599166041326,0
1941.51798932213,1
1942.428163496336,0
1960.108531628464,1
1960.813326110039,2
1961.167192980822,1
1962.702842867176,0
1967.127893549946,1
1968.208503430022,0
1970.142001831735,1
1971.06749020854,0
1979.220338025471,1
1980.543161447878,0
1998.224562788839,1
1999.282190932364,0
2014.159606639819,1
2015.374546632522,0
2018.705150856388,1
2019.556870303204,0
2029.342471167375,1
2030.355878434706,0
2036.700521917728,1
2037.184875889716,0
2040.624317386273,1
2041.367199560398,0
2049.96831344113,1
2050.13211582655,2
2050.842870799736,1
2052.37852068609,0
2054.938120812091,1
2055.237507464608,0
2062.676462298915,1
2063.389841811782,0
2065.727700646548,1
2066.2488285903,0
2102.038050721394,1
2102.191237672918,0
2110.491582205363,1
2111.666908912256,0
2119.392826668258,1
2119.81924325943,0
2139.789915926319,1
2139.88160963608,0
2144.690653832185,1
2145.038422266194,2
2145.387270198926,1
2146.92292008528,0
2148.334679579182,1
2148.458569971634,0
2151.8255104363,1
2152.640893642316,0
2168.621733790857,1
2168.733249342474,0
2189.258307011287,1
2190.118952611288,0
2197.055198970867,1
2197.731578642056,2
2198.271286958462,1
2199.806936844816,0
2214.292209277598,1
2214.57595565281,0
2219.727897844406,1
2220.081616215656,0
2225.754878303597,1
2226.910613670666,0
2243.289768523557,1
2243.320568644782,2
2244.326306262988,1
2245.861956149342,0
2246.441993651928,1
2247.397606035696,0
2247.865512559786,1
2248.93325592205,0
2268.332728368201,1
2268.9956222987,0
2269.978872126706,1
2270.531272185054,0
2293.351007999414,1
2294.563649238196,0
2300.729317368005,1
2301.392646693206,0
2313.401565122045,1
2313.514991716872,0
2326.670944734016,1
2326.960673632702,0
2327.429579814328,1
2328.496323519056,0
2338.742013907758,1
2339.295331650558,0
2356.442982933448,1
2356.71102424288,0
2357.690839242226,1
2358.246674129234,0
2362.522831224885,1
2362.810546842542,2
2363.75233469208,1
2365.287984578434,0
2367.350195566393,1
2368.146971356952,0
2368.671829875815,1
2369.682621243306,0
2372.455542695452,1
2372.541608021824,0
2374.349459368004,1
2374.686480327874,2
2375.400594800342,1
2376.936244686696,0
2378.677697458397,1
2379.795231465214,0
2380.822897298916,1
2381.330881351568,0
2385.202029512847,1
2385.51320502225,0
2393.644606133776,1
2393.665539369424,0
2397.144910313709,1
2397.16801510564,2
2397.847863040106,1
2397.963108895463,2
2399.38351292646,1
2400.919162812814,0
2415.815167180993,1
2417.011518512972,0
2429.361304507617,1
2430.457200428802,0
2449.221203771718,1
2450.519566805452,0
2459.530463313246,1
2459.99523804479,0
2463.263379768437,1
2464.177561715472,0
2464.45195994239,1
2465.249363509369,2
2465.48268887249,3
2465.713211601826,2
2467.24886148818,1
2468.784511374534,0
2478.88801880822,1
2479.583519506036,0
2502.108131982196,1
2502.292559667014,0
2510.46358552775,1
2511.768230906352,0
2527.527201292516,1
2527.86058660651,0
2534.712263658473,1
2536.012920953684,0
2577.923780947447,1
2578.572014497122,0
2600.125056840363,1
2601.2810546581,0
2601.31658849123,1
2602.816704544454,0
2610.860586180952,1
2610.969038891628,0
2627.842010370566,1
2628.38473148395,0
2641.322070882423,1
2641.83041339978,0
2644.096359435087,1
2644.689400178298,0
2664.112321188085,1
2664.751766554948,0
2683.336688194824,1
2683.490796039434,0
2689.226085449989,1
2690.319793494444,0
2698.843442932534,1
2699.795464733782,0
2702.95193343274,1
2703.977788404464,0
2715.069666221104,1
2715.211143960168,2
2716.10013342813,1
2717.635783314484,0
2727.264857387611,1
2728.434791445986,0
2749.549397287816,1
2749.8204947148,0
2759.345351585133,1
2760.619502846302,0
2790.688147741047,1
2791.268564360264,0
2792.212959497965,1
2792.319163983201,2
2792.804214246618,1
2794.339864132972,0
2794.658817718481,1
2795.875514019326,0
2798.741666258721,1
2800.057837690008,0
2806.893876378178,1
2808.210172037182,0
2841.401971137699,1
2841.505907335472,0
2845.931227529611,1
2847.011567898318,0
2859.561444192382,1
2860.457249814148,0
2881.185349363828,1
2881.842953082962,0
2888.959543222083,1
2889.995287430136,0
2893.879814937097,1
2894.177611100818,0
2900.702930669546,1
2901.006608555828,0
2903.869301640775,1
2905.18893222651,0
2907.221484823112,1
2908.047919005028,0
2917.758754455494,1
2918.84692713653,0
2924.159442243916,1
2924.352587699376,0
2929.367259855736,1
2929.858248262222,0
2940.875262998524,1
2941.980593285888,0
2947.162089972063,1
2947.486253848734,0
2964.564813295605,1
2964.901946441056,0
2964.986907430735,1
2966.43759632741,0
2970.350016838227,1
2970.550412484911,2
2970.619919998092,1
2972.155569884446,0
2974.101730573558,1
2975.014556662964,0
2978.509481578339,1
2979.060931444663,2
2979.196880333646,1
2980.73253022,0
2984.207803816219,1
2984.914853890682,0
2986.212698620774,1
2986.317285458158,2
2986.450503777036,1
2987.98615366339,0
2989.737767685107,1
2990.845140441908,0
3002.759378252643,1
3002.967485465574,0
3015.276286743981,1
3016.413167381404,0
3024.544448942722,1
3024.565501728578,0
3026.879599085565,1
3027.424488507096,0
3033.907086447799,1
3033.979055874829,2
3034.253485962106,1
3035.78913584846,0
3042.535189552202,1
3042.61813330347,0
3055.55129090528,1
3056.0638152193,0
3056.859055242164,1
3057.494528886907,2
3057.599465105654,1
3059.135114992008,0
3061.277146556596,1
3061.916156989024,2
3061.994101770526,1
3062.005387161158,2
3063.52975165688,1
3065.065401543234,0
3067.837351316899,1
3067.924388321752,0
3073.155097798641,1
3073.430048884598,0
3081.781986724834,1
3082.209909099105,2
3082.905720123936,1
3084.44137001029,0
3088.328182783915,1
3088.623693680972,0
3102.973923711198,1
3103.392712488966,0
3113.882904593718,1
3114.191720620468,0
3131.622212624899,1
3132.930750104954,0
3134.649804930291,1
3135.789736883472,0
3144.376485377737,1
3145.26540812281,0
3150.310294103435,1
3150.771068685656,0
3161.429662441175,1
3161.570076817158,0
3174.940220590937,1
3175.015758732988,0
3184.601139124599,1
3185.81476686449,0
3209.479088110569,1
3209.847143917632,0
3215.527725882872,1
3216.676141372642,0
3236.129017594393,1
3236.738507749292,0
3239.81374029968,1
3240.920831419974,0
3252.209526397169,1
3253.04317644364,0
3253.248226721907,1
3254.578826329994,0
3256.410273148885,1
3257.437813108512,0
3258.744371217103,1
3258.973462994866,0
3268.312648497348,1
3268.449134234204,0
3280.102369672867,1
3280.57147925787,0
3284.196619694758,1
3284.753802928552,0
3292.646459414149,1
3292.906137275726,0
3294.150001017199,1
3294.44178716208,0
3303.752276322378,1
3303.917458401418,0
3304.607894236839,1
3305.453108287772,0
3308.96780735933,1
3309.635431958454,0
3310.745333656835,1
3311.171081844808,0
3311.266395497893,1
3312.706731731162,0
3317.691250125446,1
3318.212392294008,0
3319.361372971302,1
3319.748042180362,0
3332.891388507196,1
3333.193724096192,0
3342.718978871106,1
3343.379725989257,2
3343.992732227694,1
3345.528382114048,0
3348.633929401951,1
3349.71070578473,0
3356.766238715137,1
3357.863040131904,0
3362.80406717945,1
3363.36870069475,0
3369.893275600234,1
3370.19769814976,0
3379.303712952971,1
3379.673369389098,0
3383.317692300294,1
3383.85569305978,0
3391.244904382614,1
3392.008027406954,0
3420.776493406248,1
3421.333752028752,0
3423.318906225001,1
3424.19273880727,0
3426.724160984943,1
3427.051725585788,0
3435.604215071791,1
3436.527396825126,0
3455.405733922869,1
3456.589763201776,0
3457.793787021258,1
3458.12541308813,0
3472.028759958493,1
3472.894431896124,0
3474.4256460792,1
3474.430081782478,0
3475.824923910755,1
3475.965731668832,0
3486.35219693322,1
3486.764739800334,0
3505.029128396879,1
3505.50376928482,0
3509.86551028676,1
3511.009429847666,0
3514.302608581875,1
3515.191753518348,0
3516.199620739255,1
3516.727403404702,0
3517.414834825117,1
3518.263053291056,0
3519.488420248736,1
3519.79870317741,0
3521.706595975952,1
3522.657689955928,0
3528.527081739388,1
3529.486687410938,0
3540.947092458945,1
3541.609032434604,0
3559.392373047134,1
3560.34806191909,0
3573.18714060824,1
3573.79374383492,0
3583.713147371688,1
3584.592751966422,0
3586.975928555964,1
3587.45173874494,0
3592.722681137404,1
3592.957399307786,0
3611.372425395578,1
3611.696428792272,0
3614.780041554544,1
3615.599523238928,2
3615.878752462954,1
3617.414402349308,0
3624.612676539722,1
3625.566736696482,0
3627.965499576734,1
3628.425723475,0
3638.315433662796,1
3639.224731606502,0
3645.360844185953,1
3646.053729061512,0
3646.688957752754,1
3647.589378947866,0
3655.495409104146,1
3655.74171329504,0
3658.667536775306,1
3659.924036965722,0
3666.005899090813,1
3666.753034420732,0
3670.999378779314,1
3671.083034890585,2
3672.258694983578,1
3673.794344869932,0
3707.766869549429,1
3708.413417060386,0
3721.66898538108,1
3721.721108264367,2
3721.859098976216,1
3722.44805854493,2
3723.39474886257,1
3723.478806550116,2
3724.930398748924,1
3726.466048635278,0
3727.855334679878,1
3728.001698521632,0
3733.599099004403,1
3734.830695976642,0
3739.35496702732,1
3740.336356539488,0
3742.626234625714,1
3743.195343318006,0
3746.628208407569,1
3747.377666988688,0
3748.186270327992,1
3748.913316875042,0
3756.951760848831,1
3757.065651222216,0
3762.219777358636,1
3762.571311785062,0
3782.600102881312,1
3782.633678161712,0
3786.495312042557,1
3786.816001832394,0
3793.416858502453,1
3793.644999287404,0
3802.695517219046,1
3803.120670526742,0
3821.829148726233,1
3821.859700011228,0
3824.398547758347,1
3824.718686789746,0
3824.80102004959,1
3826.2543366761,0
3828.834318357207,1
3829.113323454618,0
3832.325430721813,1
3833.2956471253,0
3843.849285643675,1
3844.094655256802,0
3844.864653357669,1
3845.056301013424,2
3845.094295352651,3
3845.630305143156,2
3847.16595502951,1
3848.701604915864,0
3852.509033477327,1
3852.883928586546,0
3863.961194191792,1
3865.006273610212,0
3878.633680302302,1
3879.224120555171,2
3879.775292418206,1
3881.31094230456,0
3886.198857030335,1
3886.816602867406,0
3889.552635838996,1
3889.675589645924,0
3891.631866335082,1
3892.534576424442,0
3901.10898459707,1
3902.01024766378,0
3911.331519542422,1
3911.34505762213,2
3911.485918903118,1
3913.021568789472,0
3915.559055283355,1
3915.88055556799,0
3927.935935617319,1
3928.002900591656,0
3951.069515247722,1
3952.035277644798,0
3958.585830143589,1
3958.864275099808,0
3962.883189316642,1
3962.939552619206,2
3963.028007045738,3
3963.04659877049,2
3963.24590323132,3
3964.582248656844,2
3966.117898543198,1
3967.653548429552,0
3971.30883022693,1
3971.835872100234,0
3974.557639546199,1
3974.694858878752,0
3976.737915861929,1
3977.55384565727,0
3983.789548016722,1
3984.38284311228,0
3990.332222724548,1
3991.21184056729,0
3996.316130287818,1
3996.717501130136,0
4021.421707841851,1
4022.073215075442,0
4022.220926841545,1
4023.608864961796,0
4027.302361740945,1
4027.791188632478,0
4038.130107147872,1
4038.59019676398,0
4044.975468821611,1
4045.41919421899,0
4046.894353986513,1
4046.954844105344,0
4066.714736740871,1
4067.017210481994,0
4081.896369284398,1
4083.026306839058,2
4083.108756009406,3
4083.109566182152,2
4084.645216068506,1
4086.18086595486,0
4105.971746290015,1
4106.24323233151,0
4107.605603940701,1
4107.778882217864,0
4112.744888148686,1
4113.28454278071,0
4127.722125741765,1
4128.053561588704,0
4132.563786810064,1
4133.55922215155,0
4138.112084021929,1
4138.487383161879,2
4139.064882714396,1
4140.60053260075,0
4141.431111723125,1
4142.136182487104,0
4146.696997033764,1
4147.64184304995,0
4148.611920364703,1
4149.177492936304,0
4151.886341816808,1
4152.036479714822,0
4153.042756226617,1
4153.572129601176,0
4166.395930386616,1
4167.017811517006,0
4179.014200206089,1
4179.140156540672,0
4201.209491872979,1
4201.84919670165,0
4204.897505771381,1
4206.031520372332,0
4215.020911974006,1
4215.50719161167,0
4216.195280194976,1
4217.042841498024,0
4230.466022561023,1
4230.488523413854,0
4242.328424210628,1
4242.61086843752,0
4256.819643804977,1
4257.379887245514,0
4260.346446493608,1
4261.562210916196,0
4264.300817196153,1
4264.421197694714,0
4266.008058710547,1
4267.280184473232,0
4291.151271868088,1
4291.301192342856,2
4291.312561526374,1
4292.848211412728,0
4294.360586558825,1
4294.383861299082,0
4333.918579914885,1
4334.296281058192,0
4335.918249747493,1
4337.15526783671,0
4346.176589821185,1
4346.630939076048,0
4356.374394164089,1
4357.42994720755,0
4357.83789648904,1
4358.965597093904,0
4363.754402699325,1
4364.47125765675,0
4386.703068130671,1
4386.75491231676,2
4387.180297817728,1
4388.715947704082,0
4398.558803529843,1
4398.617541785797,2
4399.514955835584,1
4399.737500698874,2
4400.272644090218,3
4401.050605721938,2
4402.586255608292,1
4403.112616506158,2
4404.121905494646,1
4405.657555381,0
4408.223910900471,1
4408.516542159518,0
4412.884321548231,1
4414.022202722364,0
4414.849482751639,1
4415.557852608718,0
4419.377597283798,1
4419.7401762794,0
4426.716819375246,1
4427.892510626574,0
4429.180457702112,1
4429.428160512928,0
4429.492728894461,1
4429.534639164526,2
4430.963810399282,1
4432.499460285636,0
4446.517983602436,1
4447.26847909363,0
4464.129148205364,1
4464.684171685952,0
4490.471010410636,1
4491.363222523422,0
4493.928041808457,1
4494.22220930194,0
4498.450634784285,1
4499.727869864786,0
4509.840506472349,1
4510.526877996288,0
4516.55862765449,1
4517.355875451298,0
4526.722713816031,1
4526.831546690636,0
4552.24839549968,1
4553.510597528106,0
4554.332267728724,1
4555.04624741446,0
4555.23863255569,1
4556.581897300814,0
4560.509160683142,1
4560.764220971496,0
4563.242106410588,1
4563.623207750014,0
4569.408866355079,1
4570.131145740988,2
4570.452205205024,1
4571.987855091378,0
4581.915989355198,1
4582.78686322288,0
4582.893884586983,1
4584.322513109234,0
4591.60531892826,1
4592.362788703207,2
4592.474847456408,1
4594.010497342762,0
4595.14971955235,1
4595.546147229116,0
4600.009309453178,1
4601.051807791962,0
4607.968160851506,1
4609.204142139136,0
4625.554126532545,1
4626.619834731458,0
4628.949805492004,1
4629.478821509976,0
4633.566089487754,1
4633.661145180658,0
4637.391716702677,1
4637.84346885134,0
4654.891982149926,1
4655.259161443662,0
4667.923691757159,1
4668.045302714119,2
4668.704843359492,1
4669.019604289994,2
4670.240493245846,1
4670.676192893146,2
4671.7761431322,1
4673.311793018554,0
4684.554370709389,1
4685.43413804222,0
4711.497671494379,1
4712.11318887969,0
4718.689307077023,1
4718.9421863347,0
4739.679207158563,1
4740.327889603514,0
4742.08772502447,1
4743.186876382032,0
4748.394864634215,1
4748.645702497622,2
4748.692536944878,1
4750.218867915173,2
4750.228186831232,1
4751.763836717586,0
4755.334605888557,1
4755.946160388268,0
4770.957058198186,1
4772.038516088426,0
4772.537937582484,1
4773.57416597478,0
4781.630530826302,1
4781.726500321954,0
4784.527776574341,1
4784.585487100472,0
4784.837955756618,1
4786.121136986826,0
4786.664095617906,1
4786.939190503387,2
4787.65678687318,1
4789.192436759534,0
4789.704780949185,1
4790.728086645888,0
4797.515225330064,1
4797.557084100898,0
4806.135086630599,1
4807.032755340236,0
4809.510094929278,1
4809.891742118754,0
4816.611375540323,1
4816.720739573764,0
4825.143396036659,1
4825.290096028402,2
4826.196410813102,1
4827.732060699456,0
4831.242652231986,1
4831.914384370138,0
4832.067545840635,1
4833.450034256492,0
4853.806721591695,1
4854.835737525306,0
4857.225468604322,1
4857.694724303824,0
4860.661342611434,1
4861.877047974506,0
4875.799625317299,1
4876.6460667825,0
4882.223055921065,1
4883.47506423751,0
4905.880734019379,1
4906.184104398488,0
4910.035955441542,1
4910.36642806917,0
4920.645080554227,1
4921.165436200672,0
4943.861877290786,1
4943.87447636165,0
4956.474628236037,1
4956.822144264759,2
4957.32015827748,1
4958.855808163834,0
4959.500255709773,1
4960.391458050188,0
4975.065025672625,1
4975.160476858182,0
4979.913386141127,1
4980.666137421028,0
4991.254194861888,1
4991.46514555253,0
4992.107639378919,1
4993.000795438884,0
4993.537777458418,1
4994.536445325238,0
4996.516978907122,1
4996.912901128211,2
4996.96220695572,3
4997.395432103756,2
4998.139810629285,3
4998.93108199011,2
5000.466731876464,1
5002.002381762818,0
5031.200083055927,1
5031.328106384616,0
5037.778492868458,1
5038.157103839626,0
5049.564352500202,1
5050.157733066661,2
5050.279448863292,1
5051.815098749646,0
5055.646484346439,1
5055.997422420328,0
5059.002892212023,1
5060.17974609101,0
5074.382145871177,1
5074.948764899004,0
5084.685812641313,1
5085.747773030506,0
5094.920096185023,1
5095.223444269844,0
5105.987066301572,1
5106.022452401346,0
5107.337536482063,1
5107.5581022877,0
5113.732338811053,1
5114.38709974271,0
5126.432272530078,1
5126.509444766376,0
5127.350575536239,1
5128.04509465273,0
5129.727180842097,1
5130.904081431248,0
5139.394558907997,1
5140.379752670586,0
5144.218634307193,1
5144.562076341268,0
